latitude,longitude,date,capacity,plantid,type,Category
43.25,-73.8125,1995-02,92,50458,Natural Gas,Natural Gas
42.6658,-88.0131,1995-03,95.4,7270,Natural Gas,Natural Gas
29.694838,-95.040622,1995-04,88.2,7325,Natural Gas,Natural Gas
32.356287,-81.168347,1995-04,101.3,6124,Natural Gas,Natural Gas
29.723185,-95.128856,1995-04,88.2,50304,Natural Gas,Natural Gas
29.723185,-95.128856,1995-04,94,50304,Natural Gas,Natural Gas
32.356287,-81.168347,1995-05,101.3,6124,Natural Gas,Natural Gas
33.371506,-80.113235,1995-05,590.9,130,Bituminous Coal,Coal
32.5792,-83.5822,1995-05,91.9,7348,Disillate Fuel Oil,Petroleum
36.430554,-114.902405,1995-05,101.5,7082,Natural Gas,Natural Gas
35.4317,-81.0347,1995-05,109.6,7277,Natural Gas,Natural Gas
37.0659,-94.614,1995-05,123,7296,Natural Gas,Natural Gas
32.6017,-87.7811,1995-05,80,10,Natural Gas,Natural Gas
39.727249,-84.211084,1995-06,103.5,2847,Natural Gas,Natural Gas
40.6217,-74.2072,1995-06,96.1,2406,Natural Gas,Natural Gas
34.355538,-85.303942,1995-06,282.6,6189,Water,Hydro
29.8161,-95.10773,1995-06,89.9,50815,Natural Gas,Natural Gas
40.8375,-74.0244,1995-06,112.5,2398,Natural Gas,Natural Gas
28.2764,-81.533,1995-06,76,7238,Natural Gas,Natural Gas
35.4317,-81.0347,1995-06,109.6,7277,Natural Gas,Natural Gas
42.6658,-88.0131,1995-06,95.4,7270,Natural Gas,Natural Gas
39.442836,-76.221761,1995-06,192,1556,Natural Gas,Natural Gas
34.355538,-85.303942,1995-07,282.6,6189,Water,Hydro
35.4317,-81.0347,1995-07,109.6,7277,Natural Gas,Natural Gas
40.6917,-75.4792,1995-08,134.1,50888,Waste Coal,Coal
41.8167,-71.4042,1995-09,125,3236,Natural Gas,Natural Gas
44.2856,-105.3833,1995-09,90,7504,Subbituminous Coal,Coal
35.4317,-81.0347,1995-09,109.6,7277,Natural Gas,Natural Gas
36.869,-78.704,1995-10,424,7213,Bituminous Coal,Coal
43.9375,-86.425,1995-10,80.1,54915,Natural Gas,Natural Gas
45.847998,-119.67392,1995-11,88,7350,Natural Gas,Natural Gas
45.847998,-119.67392,1995-11,208,7350,Natural Gas,Natural Gas
35.4317,-81.0347,1995-11,109.6,7277,Natural Gas,Natural Gas
41.8167,-71.4042,1995-11,125,3236,Natural Gas,Natural Gas
39.53,-87.4247,1995-11,192,57842,Natural Gas,Natural Gas
38.0569,-122.2161,1995-12,247,55084,Natural Gas,Natural Gas
35.4317,-81.0347,1995-12,109.6,7277,Natural Gas,Natural Gas
37.78831,-84.71257,1995-12,126,1355,Natural Gas,Natural Gas
29.7592,-82.3878,1996-01,96.1,663,Natural Gas,Natural Gas
26.5769,-80.7469,1996-01,74.9,54627,Agriculture Byproducts,Biofuel
33.3644,-81.03,1996-01,417.3,7210,Natural Gas,Natural Gas
35.4317,-81.0347,1996-02,109.6,7277,Natural Gas,Natural Gas
35.4317,-81.0347,1996-03,109.6,7277,Natural Gas,Natural Gas
36.869,-78.704,1996-03,424,7213,Bituminous Coal,Coal
40.699357,-73.976392,1996-03,121,54914,Natural Gas,Natural Gas
41.170594,-95.970603,1996-05,106.3,2292,Natural Gas,Natural Gas
35.6021,-84.7895,1996-05,1269.9,7722,Nuclear,Nuclear
32.6017,-87.7811,1996-05,80,10,Natural Gas,Natural Gas
40.2461,-104.8742,1996-05,175.1,6112,Natural Gas,Natural Gas
37.78831,-84.71257,1996-05,126,1355,Natural Gas,Natural Gas
43.7353,-88.496667,1996-06,95.4,7203,Natural Gas,Natural Gas
28.4822,-81.1678,1996-06,464.5,564,Bituminous Coal,Coal
45.8042,-119.37,1996-06,204.5,54761,Natural Gas,Natural Gas
45.8042,-119.37,1996-06,106.1,54761,Natural Gas,Natural Gas
40.565833,-75.163889,1996-07,161,2393,Natural Gas,Natural Gas
38.6681,-76.8678,1996-08,98.7,54832,Natural Gas,Natural Gas
27.7286,-81.9897,1996-09,133.4,7242,Natural Gas,Natural Gas
27.7286,-81.9897,1996-09,192.9,7242,Natural Gas,Natural Gas
38.6681,-76.8678,1996-09,91.4,54832,Natural Gas,Natural Gas
32.3994,-97.4078,1996-09,178.2,54817,Natural Gas,Natural Gas
38.6681,-76.8678,1996-10,98.7,54832,Natural Gas,Natural Gas
32.3994,-97.4078,1996-11,104.4,54817,Natural Gas,Natural Gas
29.9861,-90.4414,1996-12,125.8,50152,Natural Gas,Natural Gas
39.727249,-84.211084,1996-12,106.1,2847,Natural Gas,Natural Gas
31.400255,-86.476449,1996-12,107,533,Natural Gas,Natural Gas
28.262778,-81.548611,1997-01,148.5,8049,Disillate Fuel Oil,Petroleum
29.9861,-90.4414,1997-01,125.8,50152,Natural Gas,Natural Gas
29.759124,-95.009648,1997-02,98.9,10692,Natural Gas,Natural Gas
40.910205,-75.079398,1997-04,156,3113,Disillate Fuel Oil,Petroleum
39.870074,-88.890756,1997-04,75,10865,Bituminous Coal,Coal
34.4185,-80.1657,1997-05,158,3250,Natural Gas,Natural Gas
30.2586,-91.185,1997-05,102,55051,Natural Gas,Natural Gas
40.7316,-96.7364,1997-05,95.4,6373,Natural Gas,Natural Gas
31.528,-89.3004,1997-06,83,2070,Natural Gas,Natural Gas
34.4185,-80.1657,1997-06,158,3250,Natural Gas,Natural Gas
39.1306,-94.4778,1997-06,170,2079,Natural Gas,Natural Gas
37.0659,-94.614,1997-06,180,7296,Natural Gas,Natural Gas
29.0728,-95.745,1997-08,143,55015,Natural Gas,Natural Gas
27.746369,-81.849446,1997-08,195.2,7699,Natural Gas,Natural Gas
27.746369,-81.849446,1997-08,82.9,7699,Natural Gas,Natural Gas
42.855463,-88.72992,1997-09,106.2,55011,Natural Gas,Natural Gas
29.0728,-95.745,1997-09,143,55015,Natural Gas,Natural Gas
42.855463,-88.72992,1997-09,177.3,55011,Natural Gas,Natural Gas
39.8233,-89.5891,1997-09,138.6,7425,Natural Gas,Natural Gas
29.0728,-95.745,1997-10,143,55015,Natural Gas,Natural Gas
32.4856,-83.6039,1997-10,106.5,55040,Natural Gas,Natural Gas
44.7956,-92.9119,1997-10,106.2,55010,Natural Gas,Natural Gas
39.942219,-75.188069,1997-10,135,54785,Natural Gas,Natural Gas
44.7956,-92.9119,1997-10,177.3,55010,Natural Gas,Natural Gas
32.4856,-83.6039,1997-12,110,55040,Natural Gas,Natural Gas
45.6497,-122.7256,1997-12,248,7605,Natural Gas,Natural Gas
38.511,-121.4735,1997-12,118.7,7552,Natural Gas,Natural Gas
32.4856,-83.6039,1998-02,106.5,55040,Natural Gas,Natural Gas
44.2917,-96.375,1998-02,107.2,55208,Wind,Wind
32.100354,-81.124248,1998-04,82.8,50398,Black Liquor,Biofuel
32.7131,-103.3533,1998-05,126.9,2454,Natural Gas,Natural Gas
29.72475,-95.176479,1998-06,175,55047,Natural Gas,Natural Gas
31.2546,-88.0299,1998-06,113,7063,Natural Gas,Natural Gas
29.72475,-95.176479,1998-06,85,55047,Natural Gas,Natural Gas
41.1692,-73.1844,1998-06,170,55042,Natural Gas,Natural Gas
40.2461,-104.8742,1998-07,342.6,6112,Natural Gas,Natural Gas
38.38932,-97.61108,1998-10,115.6,7515,Natural Gas,Natural Gas
39.727249,-84.211084,1998-12,84.2,2847,Natural Gas,Natural Gas
37.8833,-84.1017,1999-01,149,54,Natural Gas,Natural Gas
30.4922,-91.1864,1999-01,173.3,1391,Natural Gas,Natural Gas
40.2461,-104.8742,1999-01,175.1,6112,Natural Gas,Natural Gas
31.26423,-88.00267,1999-02,82.6,7697,Natural Gas,Natural Gas
37.8833,-84.1017,1999-03,149,54,Natural Gas,Natural Gas
42.8417,-95.405,1999-04,80.2,55287,Wind,Wind
27.788215,-81.869983,1999-04,199.7,7302,Natural Gas,Natural Gas
37.8833,-84.1017,1999-04,149,54,Natural Gas,Natural Gas
27.788215,-81.869983,1999-04,173.4,7302,Natural Gas,Natural Gas
41.8312,-71.1239,1999-05,200,55026,Natural Gas,Natural Gas
29.002,-95.394,1999-05,81,55311,Natural Gas,Natural Gas
42.6878,-95.405,1999-05,112.5,54793,Wind,Wind
41.1692,-73.1844,1999-05,180,55042,Natural Gas,Natural Gas
40.2877,-94.7913,1999-06,157.8,7754,Natural Gas,Natural Gas
32.9728,-102.7417,1999-06,174.2,55065,Natural Gas,Natural Gas
35.4731,-82.5417,1999-06,211.7,2706,Natural Gas,Natural Gas
42.3026,-83.154,1999-06,195.3,55088,Natural Gas,Natural Gas
26.208,-98.3992,1999-06,172,55098,Natural Gas,Natural Gas
35.6957,-101.36,1999-06,126.9,55064,Natural Gas,Natural Gas
35.5438,-89.198,1999-06,112,55081,Natural Gas,Natural Gas
44.44861,-88.07204,1999-06,192.3,55029,Natural Gas,Natural Gas
44.129369,-96.116971,1999-06,100.2,55265,Wind,Wind
42.0931,-88.2397,1999-06,125.8,55109,Natural Gas,Natural Gas
42.281345,-85.494956,1999-06,77.4,55101,Natural Gas,Natural Gas
32.9842,-83.8464,1999-06,121,7829,Natural Gas,Natural Gas
35.5438,-89.198,1999-06,118,55081,Natural Gas,Natural Gas
36.868206,-89.840173,1999-06,121.2,7749,Natural Gas,Natural Gas
27.882778,-97.242778,1999-07,176.8,55313,Natural Gas,Natural Gas
36.5852,-90.1779,1999-07,253.3,7604,Natural Gas,Natural Gas
27.882778,-97.242778,1999-07,170.1,55313,Natural Gas,Natural Gas
26.208,-98.3992,1999-07,172,55098,Natural Gas,Natural Gas
41.4388,-88.1236,1999-07,192,55199,Natural Gas,Natural Gas
32.310226,-86.52542,1999-07,82.2,7698,Natural Gas,Natural Gas
37.78831,-84.71257,1999-08,176.8,1355,Natural Gas,Natural Gas
42.0476,-72.6478,1999-09,289,55041,Natural Gas,Natural Gas
43.1056,-82.6964,1999-09,85.3,6035,Natural Gas,Natural Gas
42.7756,-82.495,1999-09,85.3,6034,Natural Gas,Natural Gas
36.222058,-95.277064,2000-01,182.8,7757,Natural Gas,Natural Gas
30.209,-90.9921,2000-01,83.9,56787,Natural Gas,Natural Gas
33.8119,-83.6953,2000-01,185.4,7764,Natural Gas,Natural Gas
36.222058,-95.277064,2000-01,176,7757,Natural Gas,Natural Gas
42.2947,-83.1019,2000-02,71.1,1728,Natural Gas,Natural Gas
41.6422,-71.1706,2000-03,196.9,55048,Natural Gas,Natural Gas
32.9728,-102.7417,2000-04,172.6,55065,Natural Gas,Natural Gas
35.026,-106.644,2000-04,150,55039,Natural Gas,Natural Gas
42.7553,-86.0853,2000-04,83.5,7268,Natural Gas,Natural Gas
33.6308,-95.59,2000-05,204.3,55097,Natural Gas,Natural Gas
30.5924,-95.9178,2000-05,390.1,55062,Natural Gas,Natural Gas
43.1952,-88.1496,2000-05,90.9,6253,Natural Gas,Natural Gas
44.8242,-68.7094,2000-05,194.6,55068,Natural Gas,Natural Gas
39.6692,-105.0018,2000-05,71.1,55200,Natural Gas,Natural Gas
32.4302,-97.0537,2000-05,289,55091,Natural Gas,Natural Gas
31.0069,-88.0103,2000-05,170.1,3,Natural Gas,Natural Gas
40.0205,-105.2009,2000-05,71.1,55207,Natural Gas,Natural Gas
33.837699,-83.699577,2000-05,71.8,55244,Natural Gas,Natural Gas
35.375789,-78.098052,2000-05,195.2,7538,Natural Gas,Natural Gas
27.6364,-81.9636,2000-05,95.9,50949,Natural Gas,Natural Gas
44.8242,-68.7094,2000-05,177.8,55068,Natural Gas,Natural Gas
30.1608,-93.345,2000-05,174.3,55165,Natural Gas,Natural Gas
30.5924,-95.9178,2000-05,183.2,55062,Natural Gas,Natural Gas
35.788889,-114.994167,2000-05,195.5,55077,Natural Gas,Natural Gas
44.1936,-88.5064,2000-05,185.5,55135,Natural Gas,Natural Gas
35.788889,-114.994167,2000-05,170.9,55077,Natural Gas,Natural Gas
31.0069,-88.0103,2000-05,195.2,3,Natural Gas,Natural Gas
26.208,-98.3992,2000-05,185,55098,Natural Gas,Natural Gas
33.6308,-95.59,2000-05,176,55097,Natural Gas,Natural Gas
39.5871,-75.6343,2000-05,92,52193,Natural Gas,Natural Gas
39.1306,-94.4778,2000-05,82.2,2079,Natural Gas,Natural Gas
36.2454,-88.612,2000-06,185.4,55251,Natural Gas,Natural Gas
40.4705,-88.3987,2000-06,135,55201,Natural Gas,Natural Gas
33.9486,-85.2769,2000-06,164,7813,Natural Gas,Natural Gas
37.7903,-97.521667,2000-06,98.3,1240,Natural Gas,Natural Gas
26.34172,-98.175759,2000-06,198.1,55545,Natural Gas,Natural Gas
26.34172,-98.175759,2000-06,176.6,55545,Natural Gas,Natural Gas
38.6716,-87.2931,2000-06,125.1,55224,Natural Gas,Natural Gas
34.042267,-83.397721,2000-06,91.9,7709,Natural Gas,Natural Gas
41.6422,-71.1706,2000-06,93.2,55048,Natural Gas,Natural Gas
42.0931,-88.2397,2000-06,122.4,55109,Natural Gas,Natural Gas
32.9111,-84.3064,2000-06,175.3,55267,Natural Gas,Natural Gas
29.72475,-95.176479,2000-06,185,55047,Natural Gas,Natural Gas
40.217143,-103.68504,2000-06,150,55127,Natural Gas,Natural Gas
30.8439,-92.261111,2000-06,188.7,1396,Natural Gas,Natural Gas
45.0869,-87.6892,2000-06,83,7799,Natural Gas,Natural Gas
38.5442,-77.7714,2000-06,170,7838,Natural Gas,Natural Gas
33.837699,-83.699577,2000-06,100.7,55244,Natural Gas,Natural Gas
30.364818,-81.625967,2000-06,185,666,Natural Gas,Natural Gas
35.4731,-82.5417,2000-06,211.8,2706,Natural Gas,Natural Gas
35.375789,-78.098052,2000-06,195.2,7538,Natural Gas,Natural Gas
29.257046,-98.384045,2000-06,187.5,7512,Natural Gas,Natural Gas
36.2454,-88.612,2000-06,191.2,55251,Natural Gas,Natural Gas
42.238558,-89.101202,2000-06,158,55238,Natural Gas,Natural Gas
39.4522,-84.4647,2000-06,86.5,55110,Natural Gas,Natural Gas
41.411944,-88.332778,2000-06,82.9,55216,Natural Gas,Natural Gas
39.902556,-86.24405,2000-06,85,7759,Natural Gas,Natural Gas
39.922328,-87.446358,2000-06,86.5,55111,Natural Gas,Natural Gas
41.393315,-87.943612,2000-06,86.5,55222,Natural Gas,Natural Gas
38.5442,-77.7714,2000-06,178.5,7838,Natural Gas,Natural Gas
40.6217,-74.2072,2000-06,96.1,2406,Natural Gas,Natural Gas
29.257046,-98.384045,2000-06,200,7512,Natural Gas,Natural Gas
31.8594,-97.3586,2000-07,154,55172,Natural Gas,Natural Gas
33.837699,-83.699577,2000-07,100.7,55244,Natural Gas,Natural Gas
30.162304,-84.200673,2000-07,180,689,Natural Gas,Natural Gas
39.1306,-94.4778,2000-07,142.8,2079,Natural Gas,Natural Gas
44.5303,-70.5219,2000-07,95.1,55100,Natural Gas,Natural Gas
27.88929,-97.258417,2000-07,100,55086,Natural Gas,Natural Gas
27.7286,-81.9897,2000-07,175.8,7242,Natural Gas,Natural Gas
40.4705,-88.3987,2000-07,135,55201,Natural Gas,Natural Gas
34.042267,-83.397721,2000-07,91.9,7709,Natural Gas,Natural Gas
35.0786,-81.575,2000-07,197,55166,Natural Gas,Natural Gas
33.9486,-85.2769,2000-07,121,7813,Natural Gas,Natural Gas
38.5442,-77.7714,2000-07,178.5,7838,Natural Gas,Natural Gas
39.1306,-94.4778,2000-07,82.2,2079,Natural Gas,Natural Gas
30.162304,-84.200673,2000-07,90.1,689,Natural Gas,Natural Gas
32.4302,-97.0537,2000-07,289,55091,Natural Gas,Natural Gas
27.88929,-97.258417,2000-07,166,55086,Natural Gas,Natural Gas
36.3156,-86.4006,2000-07,84.5,3403,Natural Gas,Natural Gas
44.5303,-70.5219,2000-07,179.4,55100,Natural Gas,Natural Gas
36.0278,-87.9861,2000-07,84.5,3406,Natural Gas,Natural Gas
34.3356,-89.9275,2000-08,184.5,55063,Natural Gas,Natural Gas
34.3356,-89.9275,2000-08,112.5,55063,Natural Gas,Natural Gas
32.4302,-97.0537,2000-09,289,55091,Natural Gas,Natural Gas
33.9486,-85.2769,2000-09,164,7813,Natural Gas,Natural Gas
29.6244,-98.1419,2000-10,201.9,55153,Natural Gas,Natural Gas
29.6244,-98.1419,2000-10,171.1,55153,Natural Gas,Natural Gas
41.9221,-91.6875,2000-11,101.1,10864,Subbituminous Coal,Coal
26.6967,-81.7831,2000-12,188.2,612,Natural Gas,Natural Gas
30.525445,-88.128477,2000-12,229,7721,Natural Gas,Natural Gas
30.525445,-88.128477,2000-12,88.4,7721,Natural Gas,Natural Gas
33.6308,-95.59,2000-12,176,55097,Natural Gas,Natural Gas
28.262778,-81.548611,2000-12,98.2,8049,Natural Gas,Natural Gas
29.0728,-95.745,2000-12,143,55015,Natural Gas,Natural Gas
29.6244,-98.1419,2000-12,171.1,55153,Natural Gas,Natural Gas
33.8119,-83.6953,2001-01,200.7,7764,Natural Gas,Natural Gas
44.5738,-68.8046,2001-01,186.8,50243,Natural Gas,Natural Gas
39.3092,-91.5369,2001-02,101.8,55234,Natural Gas,Natural Gas
33.0147,-89.6753,2001-03,198.1,55220,Natural Gas,Natural Gas
39.3092,-91.5369,2001-03,101.8,55234,Natural Gas,Natural Gas
33.0147,-89.6753,2001-03,176.6,55220,Natural Gas,Natural Gas
41.305203,-84.334622,2001-03,135,2880,Natural Gas,Natural Gas
37.820805,-77.446246,2001-03,187,52019,Natural Gas,Natural Gas
35.7314,-80.6019,2001-04,199.4,7826,Natural Gas,Natural Gas
30.1608,-93.345,2001-04,184.5,55165,Natural Gas,Natural Gas
38.7619,-89.0128,2001-04,135,55204,Natural Gas,Natural Gas
39.3092,-91.5369,2001-04,101.8,55234,Natural Gas,Natural Gas
42.112291,-72.015113,2001-04,132.3,55079,Natural Gas,Natural Gas
32.4481,-94.6903,2001-04,170,55176,Natural Gas,Natural Gas
26.6967,-81.7831,2001-04,188.2,612,Natural Gas,Natural Gas
33.3761,-89.2183,2001-04,513.7,55076,Lignite,Coal
30.5322,-88.5553,2001-04,195.2,6073,Natural Gas,Natural Gas
42.112291,-72.015113,2001-04,295.2,55079,Natural Gas,Natural Gas
30.5322,-88.5553,2001-04,185.5,6073,Natural Gas,Natural Gas
36.5852,-90.1779,2001-04,253.3,7604,Natural Gas,Natural Gas
28.0801,-81.9229,2001-05,249,676,Natural Gas,Natural Gas
30.5322,-88.5553,2001-05,185.5,6073,Natural Gas,Natural Gas
32.378969,-90.219906,2001-05,176.6,55218,Natural Gas,Natural Gas
33.6094,-93.7924,2001-05,154.8,7825,Natural Gas,Natural Gas
39.902556,-86.24405,2001-05,85,7759,Natural Gas,Natural Gas
30.6739,-91.3556,2001-05,132.8,1464,Natural Gas,Natural Gas
41.8287,-89.4054,2001-05,86.5,55236,Natural Gas,Natural Gas
43.6575,-70.375,2001-05,184.2,55294,Natural Gas,Natural Gas
40.0205,-105.2009,2001-05,71.1,55207,Natural Gas,Natural Gas
38.7619,-89.0128,2001-05,135,55204,Natural Gas,Natural Gas
41.8151,-88.2265,2001-05,180.8,55279,Natural Gas,Natural Gas
43.6575,-70.375,2001-05,195.5,55294,Natural Gas,Natural Gas
43.799446,-92.682874,2001-05,167.5,7843,Natural Gas,Natural Gas
38.0722,-77.5133,2001-05,178.5,7839,Natural Gas,Natural Gas
35.7422,-97.655,2001-05,86.5,55651,Natural Gas,Natural Gas
33.358472,-84.991391,2001-05,165,55141,Natural Gas,Natural Gas
30.320556,-81.947222,2001-05,185,7846,Natural Gas,Natural Gas
26.6967,-81.7831,2001-05,188.2,612,Natural Gas,Natural Gas
29.6461,-82.3208,2001-05,96.1,664,Natural Gas,Natural Gas
30.1478,-97.2714,2001-05,204,55154,Natural Gas,Natural Gas
32.378969,-90.219906,2001-05,198.1,55218,Natural Gas,Natural Gas
30.931467,-102.201433,2001-05,82.5,55747,Wind,Wind
34.042267,-83.397721,2001-05,91.9,7709,Natural Gas,Natural Gas
35.7314,-80.6019,2001-05,199.4,7826,Natural Gas,Natural Gas
30.1478,-97.2714,2001-05,202.5,55154,Natural Gas,Natural Gas
40.7316,-96.7364,2001-05,95.4,6373,Natural Gas,Natural Gas
30.5322,-88.5553,2001-05,195.2,6073,Natural Gas,Natural Gas
34.8392,-79.7406,2001-05,199.4,7805,Natural Gas,Natural Gas
39.7139,-83.1778,2001-05,94,55247,Natural Gas,Natural Gas
42.8206,-85.9975,2001-06,188.7,55087,Natural Gas,Natural Gas
35.2097,-119.585,2001-06,210.6,55182,Natural Gas,Natural Gas
30.6739,-91.3556,2001-06,132.8,1464,Natural Gas,Natural Gas
34.8678,-114.5317,2001-06,236,55177,Natural Gas,Natural Gas
35.6578,-89.3964,2001-06,84.5,7845,Natural Gas,Natural Gas
41.712216,-90.279679,2001-06,191.2,55188,Natural Gas,Natural Gas
39.7436,-75.5072,2001-06,122.4,7153,Natural Gas,Natural Gas
41.712216,-90.279679,2001-06,210,55188,Natural Gas,Natural Gas
41.8151,-88.2265,2001-06,180.8,55279,Natural Gas,Natural Gas
37.8948,-86.6854,2001-06,88,55429,Black Liquor,Biofuel
37.0659,-94.614,2001-06,181,7296,Natural Gas,Natural Gas
38.3681,-82.5339,2001-06,86.5,55276,Natural Gas,Natural Gas
31.2092,-102.2417,2001-06,278,55581,Wind,Wind
31.8594,-97.3586,2001-06,95,55172,Natural Gas,Natural Gas
38.7931,-94.3006,2001-06,192.6,55178,Natural Gas,Natural Gas
41.8287,-89.4054,2001-06,86.5,55236,Natural Gas,Natural Gas
37.0659,-94.614,2001-06,206.5,7296,Natural Gas,Natural Gas
40.2461,-104.8742,2001-06,175.1,6112,Natural Gas,Natural Gas
27.0536,-80.5628,2001-06,188.2,6043,Natural Gas,Natural Gas
33.8148,-83.6954,2001-06,164.7,55128,Natural Gas,Natural Gas
38.223592,-85.841704,2001-06,178,1366,Natural Gas,Natural Gas
37.78831,-84.71257,2001-06,123,1355,Natural Gas,Natural Gas
35.0786,-81.575,2001-06,197,55166,Natural Gas,Natural Gas
37.7903,-97.521667,2001-06,178.5,1240,Natural Gas,Natural Gas
33.4417,-112.1583,2001-06,91,117,Natural Gas,Natural Gas
43.798439,-94.841451,2001-06,89.3,7925,Natural Gas,Natural Gas
31.8594,-97.3586,2001-06,154,55172,Natural Gas,Natural Gas
42.059876,-71.515811,2001-06,289,55212,Natural Gas,Natural Gas
35.29774,-97.58985,2001-06,198.1,55457,Natural Gas,Natural Gas
35.29774,-97.58985,2001-06,176.6,55457,Natural Gas,Natural Gas
33.3516,-84.9996,2001-06,183.2,55061,Natural Gas,Natural Gas
42.9767,-89.0492,2001-06,187,55391,Natural Gas,Natural Gas
32.6908,-92.0183,2001-06,186.2,55620,Natural Gas,Natural Gas
32.252273,-110.992148,2001-06,85,124,Natural Gas,Natural Gas
42.3026,-83.154,2001-07,157.3,55088,Natural Gas,Natural Gas
32.017826,-94.619743,2001-07,183.2,55132,Natural Gas,Natural Gas
30.4193,-95.0118,2001-07,85,56603,Natural Gas,Natural Gas
38.191661,-82.604586,2001-07,230,55198,Natural Gas,Natural Gas
32.017826,-94.619743,2001-07,390,55132,Natural Gas,Natural Gas
41.429444,-82.264444,2001-07,85,2869,Natural Gas,Natural Gas
32.4481,-94.6903,2001-07,170,55176,Natural Gas,Natural Gas
42.059876,-71.515811,2001-07,289,55212,Natural Gas,Natural Gas
31.8403,-102.3264,2001-07,176,55215,Natural Gas,Natural Gas
33.068055,-96.452481,2001-07,82.7,3576,Natural Gas,Natural Gas
31.8403,-102.3264,2001-07,224.4,55215,Natural Gas,Natural Gas
41.4388,-88.1236,2001-07,192,55199,Natural Gas,Natural Gas
39.7436,-75.5072,2001-07,122.4,7153,Natural Gas,Natural Gas
42.173889,-121.810556,2001-07,161.5,55103,Natural Gas,Natural Gas
29.7189,-95.2319,2001-07,215,55299,Natural Gas,Natural Gas
30.7478,-88.0575,2001-07,200,55241,Natural Gas,Natural Gas
32.4301,-100.235652,2001-07,152,55968,Wind,Wind
39.053139,-121.695873,2001-07,212,55112,Natural Gas,Natural Gas
42.173889,-121.810556,2001-07,178.5,55103,Natural Gas,Natural Gas
30.9514,-102.414067,2001-07,78,55795,Wind,Wind
30.7478,-88.0575,2001-07,80,55241,Natural Gas,Natural Gas
35.6578,-89.3964,2001-07,84.5,7845,Natural Gas,Natural Gas
30.9514,-102.414067,2001-07,82,55796,Wind,Wind
30.3038,-94.2526,2001-07,86.5,56604,Natural Gas,Natural Gas
32.4481,-94.6903,2001-07,127.7,55176,Natural Gas,Natural Gas
35.0786,-81.575,2001-07,197,55166,Natural Gas,Natural Gas
29.836952,-95.121744,2001-08,192.1,55187,Natural Gas,Natural Gas
38.030071,-121.873004,2001-08,198.9,55217,Natural Gas,Natural Gas
31.8403,-102.3264,2001-08,224.4,55215,Natural Gas,Natural Gas
36.4317,-95.7008,2001-08,178.5,2963,Natural Gas,Natural Gas
31.8403,-102.3264,2001-08,176,55215,Natural Gas,Natural Gas
33.3516,-84.9996,2001-08,183.2,55061,Natural Gas,Natural Gas
32.4302,-97.0537,2001-08,289,55091,Natural Gas,Natural Gas
34.2181,-91.9025,2001-08,180,55075,Natural Gas,Natural Gas
41.4388,-88.1236,2001-08,192,55199,Natural Gas,Natural Gas
38.030071,-121.873004,2001-08,280.5,55217,Natural Gas,Natural Gas
